crossover_rate_subtree,crossover_rate_node_level,mutation_rate,tournament_size,experiment,generation,test_score,population
0.4,0.1,0.4,8,4,16,-246.82378654981,40
0.4,0.1,0.4,8,4,17,-263.1769817509693,40
0.4,0.1,0.4,8,4,18,-263.1769817509693,40
0.4,0.1,0.4,8,4,19,-246.82378654981,40
0.4,0.1,0.4,8,4,20,-246.82378654981,40
0.4,0.1,0.4,8,4,21,-263.1769817509693,40
0.4,0.1,0.4,8,4,22,-246.82378654981,40
0.4,0.1,0.4,8,4,23,-281.6522100372717,40
0.4,0.1,0.4,8,4,24,-282.7781795481539,40
0.4,0.1,0.4,8,4,25,-282.7781795481539,40
0.4,0.3,0.4,8,0,0,-1408.5825521440538,40
0.4,0.3,0.4,8,0,1,-1060.6478624147658,40
0.4,0.3,0.4,8,0,2,-1475.7414678532232,40
0.4,0.3,0.4,8,0,3,-8417.12234267578,40
0.4,0.3,0.4,8,0,4,-981.9361165250331,40
0.4,0.3,0.4,8,0,5,-1160.6639596717696,40
0.4,0.3,0.4,8,0,6,-1000.3464989614431,40
0.4,0.3,0.4,8,0,7,-1154.4129722487296,40
0.4,0.3,0.4,8,0,8,-980.2134721863921,40
0.4,0.3,0.4,8,0,9,-980.2134721863921,40
0.4,0.3,0.4,8,0,10,-854.027547427169,40
0.4,0.3,0.4,8,0,11,-633.6190754272833,40
0.4,0.3,0.4,8,0,12,-633.6190754272833,40
0.4,0.3,0.4,8,0,13,-633.6190754272833,40
0.4,0.3,0.4,8,0,14,-632.6148664081758,40
0.4,0.3,0.4,8,0,15,-606.7608793274152,40
0.4,0.3,0.4,8,0,16,-338.19045085241515,40
0.4,0.3,0.4,8,0,17,-624.484926259447,40
0.4,0.3,0.4,8,0,18,-632.9443074242238,40
0.4,0.3,0.4,8,0,19,-632.9443074242238,40
0.4,0.3,0.4,8,0,20,-648.5487963926605,40
0.4,0.3,0.4,8,0,21,-624.484926259447,40
0.4,0.3,0.4,8,0,22,-648.5487963926605,40
0.4,0.3,0.4,8,0,23,-436.3440025444177,40
0.4,0.3,0.4,8,0,24,-436.3440025444177,40
0.4,0.3,0.4,8,0,25,-150.69819114510267,40
0.4,0.3,0.4,8,1,0,-1415.761759152639,40
0.4,0.3,0.4,8,1,1,-1698.5159791100475,40
0.4,0.3,0.4,8,1,2,-1391.9509075312722,40
0.4,0.3,0.4,8,1,3,-1014.814512334061,40
0.4,0.3,0.4,8,1,4,-1382.3291143518074,40
0.4,0.3,0.4,8,1,5,-1014.814512334061,40
0.4,0.3,0.4,8,1,6,-1019.0769804974774,40
0.4,0.3,0.4,8,1,7,-1019.0769804974774,40
0.4,0.3,0.4,8,1,8,-1017.3219920967607,40
0.4,0.3,0.4,8,1,9,-1229.676296007467,40
0.4,0.3,0.4,8,1,10,-974.809508846425,40
0.4,0.3,0.4,8,1,11,-1420.0095384442302,40
0.4,0.3,0.4,8,1,12,-1050.569382655764,40
0.4,0.3,0.4,8,1,13,-1022.6012929864812,40
0.4,0.3,0.4,8,1,14,-1022.6012929864812,40
0.4,0.3,0.4,8,1,15,-1022.6012929864812,40
0.4,0.3,0.4,8,1,16,-985.9972111652273,40
0.4,0.3,0.4,8,1,17,-996.1599895354129,40
0.4,0.3,0.4,8,1,18,-1022.6012929864812,40
0.4,0.3,0.4,8,1,19,-812.1597198642538,40
0.4,0.3,0.4,8,1,20,-1022.6012929864812,40
0.4,0.3,0.4,8,1,21,-996.8786250869916,40
0.4,0.3,0.4,8,1,22,-986.7696132549836,40
0.4,0.3,0.4,8,1,23,-1142.9992967053831,40
0.4,0.3,0.4,8,1,24,-1022.6012929864812,40
0.4,0.3,0.4,8,1,25,-1204.145529494298,40
0.4,0.3,0.4,8,2,0,-1391.9509075312722,40
0.4,0.3,0.4,8,2,1,-1391.9509075312722,40
0.4,0.3,0.4,8,2,2,-1391.9509075312722,40
0.4,0.3,0.4,8,2,3,-1391.1176355368264,40
0.4,0.3,0.4,8,2,4,-1391.1176355368264,40
0.4,0.3,0.4,8,2,5,-1386.4844141597011,40
0.4,0.3,0.4,8,2,6,-1391.9509075312722,40
0.4,0.3,0.4,8,2,7,-1391.9509075312722,40
0.4,0.3,0.4,8,2,8,-1391.1176355368264,40
0.4,0.3,0.4,8,2,9,-1391.1176355368264,40
0.4,0.3,0.4,8,2,10,-1708.558020780295,40
0.4,0.3,0.4,8,2,11,-1391.1176355368264,40
0.4,0.3,0.4,8,2,12,-1392.4402724318293,40
0.4,0.3,0.4,8,2,13,-1391.9509075312722,40
0.4,0.3,0.4,8,2,14,-1391.9509075312722,40
0.4,0.3,0.4,8,2,15,-1392.4777699036558,40
0.4,0.3,0.4,8,2,16,-1391.9509075312722,40
0.4,0.3,0.4,8,2,17,-1391.9509075312722,40
0.4,0.3,0.4,8,2,18,-1392.4777699036558,40
0.4,0.3,0.4,8,2,19,-1392.4777699036558,40
0.4,0.3,0.4,8,2,20,-1412.4323625942397,40
0.4,0.3,0.4,8,2,21,-1391.9509075312722,40
0.4,0.3,0.4,8,2,22,-1391.9509075312722,40
0.4,0.3,0.4,8,2,23,-1392.4777699036558,40
0.4,0.3,0.4,8,2,24,-1386.4844141597011,40
0.4,0.3,0.4,8,2,25,-1388.0946486004896,40
0.4,0.3,0.4,8,3,0,-1209.9239492895017,40
0.4,0.3,0.4,8,3,1,-984.28005075016,40
0.4,0.3,0.4,8,3,2,-1309.320597773701,40
0.4,0.3,0.4,8,3,3,-995.2185146512484,40
0.4,0.3,0.4,8,3,4,-667.6190822003822,40
0.4,0.3,0.4,8,3,5,-1050.4158535171923,40
0.4,0.3,0.4,8,3,6,-704.443348409928,40
0.4,0.3,0.4,8,3,7,-1261.8956346906195,40
0.4,0.3,0.4,8,3,8,-677.6461928395984,40
0.4,0.3,0.4,8,3,9,-668.5400188931264,40
0.4,0.3,0.4,8,3,10,-1159.446057842759,40
0.4,0.3,0.4,8,3,11,-763.0067963967383,40
0.4,0.3,0.4,8,3,12,-1159.446057842759,40
0.4,0.3,0.4,8,3,13,-703.0602208126646,40
0.4,0.3,0.4,8,3,14,-605.7493034212564,40
0.4,0.3,0.4,8,3,15,-605.7493034212564,40
0.4,0.3,0.4,8,3,16,-809.7268911700922,40
0.4,0.3,0.4,8,3,17,-1097.92826406489,40
0.4,0.3,0.4,8,3,18,-732.0874679887827,40
0.4,0.3,0.4,8,3,19,-732.0874679887827,40
0.4,0.3,0.4,8,3,20,-749.5306920558738,40
0.4,0.3,0.4,8,3,21,-1118.2630104643115,40
0.4,0.3,0.4,8,3,22,-1118.2630104643115,40
0.4,0.3,0.4,8,3,23,-738.2852119703739,40
0.4,0.3,0.4,8,3,24,-738.2852119703739,40
0.4,0.3,0.4,8,3,25,-618.2792514946285,40
0.4,0.3,0.4,8,4,0,-1124.8216388280985,40
0.4,0.3,0.4,8,4,1,-1412.455615649284,40
0.4,0.3,0.4,8,4,2,-1412.455615649284,40
0.4,0.3,0.4,8,4,3,-973.1912372870628,40
0.4,0.3,0.4,8,4,4,-973.1912372870628,40
0.4,0.3,0.4,8,4,5,-973.1912372870628,40
0.4,0.3,0.4,8,4,6,-973.1912372870628,40
0.4,0.3,0.4,8,4,7,-973.1912372870628,40
0.4,0.3,0.4,8,4,8,-886.1694247327133,40
0.4,0.3,0.4,8,4,9,-973.1912372870628,40
0.4,0.3,0.4,8,4,10,-1065.0826279881685,40
0.4,0.3,0.4,8,4,11,-973.1912372870628,40
0.4,0.3,0.4,8,4,12,-973.1912372870628,40
0.4,0.3,0.4,8,4,13,-973.1912372870628,40
0.4,0.3,0.4,8,4,14,-973.1912372870628,40
0.4,0.3,0.4,8,4,15,-973.1912372870628,40
0.4,0.3,0.4,8,4,16,-973.1912372870628,40
0.4,0.3,0.4,8,4,17,-973.1912372870628,40
0.4,0.3,0.4,8,4,18,-973.1912372870628,40
0.4,0.3,0.4,8,4,19,-973.1912372870628,40
0.4,0.3,0.4,8,4,20,-973.1912372870628,40
0.4,0.3,0.4,8,4,21,-973.1912372870628,40
0.4,0.3,0.4,8,4,22,-973.1912372870628,40
0.4,0.3,0.4,8,4,23,-973.1912372870628,40
0.4,0.3,0.4,8,4,24,-973.1912372870628,40
0.4,0.3,0.4,8,4,25,-973.1912372870628,40
0.4,0.5,0.4,8,0,0,-1388.0906781547772,40
0.4,0.5,0.4,8,0,1,-2218.701194140203,40
0.4,0.5,0.4,8,0,2,-1481.3402202667135,40
0.4,0.5,0.4,8,0,3,-1386.4844141597011,40
0.4,0.5,0.4,8,0,4,-1685.4973240082518,40
0.4,0.5,0.4,8,0,5,-1386.4844141597011,40
0.4,0.5,0.4,8,0,6,-1386.4844141597011,40
0.4,0.5,0.4,8,0,7,-1386.4844141597011,40
0.4,0.5,0.4,8,0,8,-1386.4844141597011,40
0.4,0.5,0.4,8,0,9,-1386.4844141597011,40
0.4,0.5,0.4,8,0,10,-1389.9325685986662,40
0.4,0.5,0.4,8,0,11,-1386.4844141597011,40
0.4,0.5,0.4,8,0,12,-1386.4844141597011,40
0.4,0.5,0.4,8,0,13,-1458.7202920665738,40
0.4,0.5,0.4,8,0,14,-1390.565239188749,40
0.4,0.5,0.4,8,0,15,-1391.9509075312722,40
0.4,0.5,0.4,8,0,16,-1368.734126563139,40
0.4,0.5,0.4,8,0,17,-1391.9509075312722,40
0.4,0.5,0.4,8,0,18,-1391.5972920551758,40
0.4,0.5,0.4,8,0,19,-1082.1711415851635,40
0.4,0.5,0.4,8,0,20,-1432.2149126517795,40
0.4,0.5,0.4,8,0,21,-1082.1711415851635,40
0.4,0.5,0.4,8,0,22,-1082.1711415851635,40
0.4,0.5,0.4,8,0,23,-1082.1711415851635,40
0.4,0.5,0.4,8,0,24,-1079.3048122729265,40
0.4,0.5,0.4,8,0,25,-947.9094204491356,40
0.4,0.5,0.4,8,1,0,-611.4241162163703,40
0.4,0.5,0.4,8,1,1,-611.4241162163703,40
0.4,0.5,0.4,8,1,2,-478.31085872749486,40
0.4,0.5,0.4,8,1,3,-611.4241162163703,40
0.4,0.5,0.4,8,1,4,-1422.7337939437787,40
0.4,0.5,0.4,8,1,5,-478.31085872749486,40
0.4,0.5,0.4,8,1,6,-484.770516246987,40
0.4,0.5,0.4,8,1,7,-638.9343500038028,40
0.4,0.5,0.4,8,1,8,-484.770516246987,40
0.4,0.5,0.4,8,1,9,-783.4044836737761,40
0.4,0.5,0.4,8,1,10,-692.7573774799101,40
0.4,0.5,0.4,8,1,11,-899.4676623618784,40
0.4,0.5,0.4,8,1,12,-1437.763767725936,40
0.4,0.5,0.4,8,1,13,-1243.1596548859256,40
0.4,0.5,0.4,8,1,14,-1228.2478626050713,40
0.4,0.5,0.4,8,1,15,-862.3953968628754,40
0.4,0.5,0.4,8,1,16,-644.013867367514,40
0.4,0.5,0.4,8,1,17,-1243.1596548859256,40
0.4,0.5,0.4,8,1,18,-644.013867367514,40
0.4,0.5,0.4,8,1,19,-2290.0124058526694,40
0.4,0.5,0.4,8,1,20,-868.1787921987523,40
0.4,0.5,0.4,8,1,21,-862.3953968628754,40
0.4,0.5,0.4,8,1,22,-884.4838241330473,40
0.4,0.5,0.4,8,1,23,-984.568350896418,40
0.4,0.5,0.4,8,1,24,-1284.185130849089,40
0.4,0.5,0.4,8,1,25,-984.568350896418,40
0.4,0.5,0.4,8,2,0,-1518.3872207855848,40
0.4,0.5,0.4,8,2,1,-1518.3872207855848,40
0.4,0.5,0.4,8,2,2,-1050.3305064130845,40
0.4,0.5,0.4,8,2,3,-1050.3305064130845,40
0.4,0.5,0.4,8,2,4,-1050.3305064130845,40
0.4,0.5,0.4,8,2,5,-698.8849145988355,40
0.4,0.5,0.4,8,2,6,-1066.5014411919356,40
0.4,0.5,0.4,8,2,7,-1050.3305064130845,40
0.4,0.5,0.4,8,2,8,-1050.3305064130845,40
0.4,0.5,0.4,8,2,9,-1794.2235995504914,40
0.4,0.5,0.4,8,2,10,-1794.2235995504914,40
0.4,0.5,0.4,8,2,11,-1065.6582647538285,40
0.4,0.5,0.4,8,2,12,-1426.9328772447384,40
0.4,0.5,0.4,8,2,13,-1124.2937925624,40
0.4,0.5,0.4,8,2,14,-1092.5444465058565,40
0.4,0.5,0.4,8,2,15,-1202.951860697523,40
0.4,0.5,0.4,8,2,16,-1351.849913298216,40
0.4,0.5,0.4,8,2,17,-683.0702613945161,40
0.4,0.5,0.4,8,2,18,-1096.749505975369,40
0.4,0.5,0.4,8,2,19,-1088.494619841344,40
0.4,0.5,0.4,8,2,20,-933.2004479831118,40
0.4,0.5,0.4,8,2,21,-1088.494619841344,40
0.4,0.5,0.4,8,2,22,-1112.678323052212,40
0.4,0.5,0.4,8,2,23,-1088.494619841344,40
0.4,0.5,0.4,8,2,24,-816.5608619392631,40
0.4,0.5,0.4,8,2,25,-1088.494619841344,40
0.4,0.5,0.4,8,3,0,-1391.9509075312722,40
0.4,0.5,0.4,8,3,1,-1391.9509075312722,40
0.4,0.5,0.4,8,3,2,-1391.9509075312722,40
0.4,0.5,0.4,8,3,3,-1391.9509075312722,40
0.4,0.5,0.4,8,3,4,-1391.9509075312722,40
0.4,0.5,0.4,8,3,5,-1463.2824000773646,40
0.4,0.5,0.4,8,3,6,-1440.5261157746022,40
0.4,0.5,0.4,8,3,7,-1577.0323684359423,40
0.4,0.5,0.4,8,3,8,-1490.6035618692545,40
0.4,0.5,0.4,8,3,9,-1437.9560514522113,40
0.4,0.5,0.4,8,3,10,-1759.6904039861167,40
0.4,0.5,0.4,8,3,11,-1488.1699688227327,40
0.4,0.5,0.4,8,3,12,-1978.8755491454488,40
0.4,0.5,0.4,8,3,13,-1386.5477700687552,40
0.4,0.5,0.4,8,3,14,-2166.838784168517,40
0.4,0.5,0.4,8,3,15,-1759.6904039861167,40
0.4,0.5,0.4,8,3,16,-1759.6904039861167,40
0.4,0.5,0.4,8,3,17,-1066.3932910746198,40
0.4,0.5,0.4,8,3,18,-1759.6904039861167,40
0.4,0.5,0.4,8,3,19,-1759.6904039861167,40
0.4,0.5,0.4,8,3,20,-1350.7599676987818,40
0.4,0.5,0.4,8,3,21,-1342.8899728988947,40
0.4,0.5,0.4,8,3,22,-1455.719603730079,40
0.4,0.5,0.4,8,3,23,-1342.8899728988947,40
0.4,0.5,0.4,8,3,24,-1698.7672549445176,40
0.4,0.5,0.4,8,3,25,-1751.7299556450266,40
0.4,0.5,0.4,8,4,0,-1398.641881034298,40
0.4,0.5,0.4,8,4,1,-1365.2802291826692,40
0.4,0.5,0.4,8,4,2,-1365.2802291826692,40
0.4,0.5,0.4,8,4,3,-1394.3860646221685,40
0.4,0.5,0.4,8,4,4,-1991.0223419032025,40
0.4,0.5,0.4,8,4,5,-1391.9509075312722,40
0.4,0.5,0.4,8,4,6,-1844.8589840714392,40
0.4,0.5,0.4,8,4,7,-1584.179569566403,40
0.4,0.5,0.4,8,4,8,-1382.4218243550001,40
0.4,0.5,0.4,8,4,9,-1584.179569566403,40
0.4,0.5,0.4,8,4,10,-1391.9509075312722,40
0.4,0.5,0.4,8,4,11,-1586.3029658715632,40
0.4,0.5,0.4,8,4,12,-1489.3778487207003,40
0.4,0.5,0.4,8,4,13,-1489.3778487207003,40
0.4,0.5,0.4,8,4,14,-1391.9509075312722,40
0.4,0.5,0.4,8,4,15,-1391.9509075312722,40
0.4,0.5,0.4,8,4,16,-1391.9509075312722,40
0.4,0.5,0.4,8,4,17,-1371.559048754747,40
0.4,0.5,0.4,8,4,18,-878.1500853946706,40
0.4,0.5,0.4,8,4,19,-1315.7110568796454,40
0.4,0.5,0.4,8,4,20,-878.1500853946706,40
0.4,0.5,0.4,8,4,21,-878.1500853946706,40
0.4,0.5,0.4,8,4,22,-919.7085943312011,40
0.4,0.5,0.4,8,4,23,-878.1500853946706,40
0.4,0.5,0.4,8,4,24,-878.1500853946706,40
0.4,0.5,0.4,8,4,25,-820.6187563854439,40
0.4,0.7,0.4,8,0,0,-3296.57157292354,40
0.4,0.7,0.4,8,0,1,-1365.656314693565,40
0.4,0.7,0.4,8,0,2,-1391.9509075312722,40
0.4,0.7,0.4,8,0,3,-1532.1325626727648,40
0.4,0.7,0.4,8,0,4,-1391.9509075312722,40
0.4,0.7,0.4,8,0,5,-1391.9509075312722,40
0.4,0.7,0.4,8,0,6,-707.8582216102068,40
0.4,0.7,0.4,8,0,7,-506.4747966175296,40
0.4,0.7,0.4,8,0,8,-506.4747966175296,40
0.4,0.7,0.4,8,0,9,-762.3246490973058,40
0.4,0.7,0.4,8,0,10,-372.8096301076383,40
0.4,0.7,0.4,8,0,11,-384.84516441139874,40
0.4,0.7,0.4,8,0,12,-664.3159051932754,40
0.4,0.7,0.4,8,0,13,-465.6756798604249,40
0.4,0.7,0.4,8,0,14,-594.9137912285422,40
0.4,0.7,0.4,8,0,15,-465.6756798604249,40
0.4,0.7,0.4,8,0,16,-465.6756798604249,40
0.4,0.7,0.4,8,0,17,-309.36068785184546,40
0.4,0.7,0.4,8,0,18,-1071.5290930525816,40
0.4,0.7,0.4,8,0,19,-287.2153932025042,40
0.4,0.7,0.4,8,0,20,-282.15474103953676,40
0.4,0.7,0.4,8,0,21,-100.95313568189587,40
0.4,0.7,0.4,8,0,22,-166.13537233029922,40
0.4,0.7,0.4,8,0,23,-146.97361428924197,40
0.4,0.7,0.4,8,0,24,-158.41522494904348,40
0.4,0.7,0.4,8,0,25,-521.9709584129268,40
0.4,0.7,0.4,8,1,0,-1391.9509075312722,40
0.4,0.7,0.4,8,1,1,-1525.5609711513857,40
0.4,0.7,0.4,8,1,2,-1188.528400532974,40
0.4,0.7,0.4,8,1,3,-1780.319776732157,40
0.4,0.7,0.4,8,1,4,-342.18875357299106,40
0.4,0.7,0.4,8,1,5,-848.3393261782909,40
0.4,0.7,0.4,8,1,6,-361.99016204800364,40
0.4,0.7,0.4,8,1,7,-320.5100577228159,40
0.4,0.7,0.4,8,1,8,-350.0596981018972,40
0.4,0.7,0.4,8,1,9,-350.0596981018972,40
0.4,0.7,0.4,8,1,10,-348.3670070754832,40
0.4,0.7,0.4,8,1,11,-399.3344873128126,40
0.4,0.7,0.4,8,1,12,-350.0596981018972,40
0.4,0.7,0.4,8,1,13,-396.8405011393629,40
0.4,0.7,0.4,8,1,14,-545.9497275650943,40
0.4,0.7,0.4,8,1,15,-545.9497275650943,40
0.4,0.7,0.4,8,1,16,-685.6186692509083,40
0.4,0.7,0.4,8,1,17,-429.92273970061694,40
0.4,0.7,0.4,8,1,18,-429.92273970061694,40
0.4,0.7,0.4,8,1,19,-429.92273970061694,40
0.4,0.7,0.4,8,1,20,-429.92273970061694,40
0.4,0.7,0.4,8,1,21,-429.92273970061694,40
0.4,0.7,0.4,8,1,22,-343.77722291421884,40
0.4,0.7,0.4,8,1,23,-259.7402228848796,40
0.4,0.7,0.4,8,1,24,-362.49732178014233,40
0.4,0.7,0.4,8,1,25,-513.9373188486765,40
0.4,0.7,0.4,8,2,0,-1393.7031213028877,40
0.4,0.7,0.4,8,2,1,-1491.8684155836722,40
0.4,0.7,0.4,8,2,2,-1491.8684155836722,40
0.4,0.7,0.4,8,2,3,-1491.8684155836722,40
0.4,0.7,0.4,8,2,4,-1491.8684155836722,40
0.4,0.7,0.4,8,2,5,-926.6113708081228,40
0.4,0.7,0.4,8,2,6,-533.7723504114651,40
0.4,0.7,0.4,8,2,7,-1468.4466062804877,40
0.4,0.7,0.4,8,2,8,-1370.5816259445821,40
0.4,0.7,0.4,8,2,9,-889.8477615113925,40
0.4,0.7,0.4,8,2,10,-917.0316170335378,40
0.4,0.7,0.4,8,2,11,-917.0316170335378,40
0.4,0.7,0.4,8,2,12,-889.8477615113925,40
0.4,0.7,0.4,8,2,13,-1299.0977260708978,40
0.4,0.7,0.4,8,2,14,-1299.0977260708978,40
0.4,0.7,0.4,8,2,15,-1391.9509075312722,40
0.4,0.7,0.4,8,2,16,-1071.7781433883913,40
0.4,0.7,0.4,8,2,17,-1456.3566541895873,40
0.4,0.7,0.4,8,2,18,-1015.7638545242833,40
0.4,0.7,0.4,8,2,19,-637.9973867753708,40
0.4,0.7,0.4,8,2,20,-936.5006932819022,40
0.4,0.7,0.4,8,2,21,-936.783518573345,40
0.4,0.7,0.4,8,2,22,-936.5006932819022,40
0.4,0.7,0.4,8,2,23,-936.5006932819022,40
0.4,0.7,0.4,8,2,24,-940.6588860179661,40
0.4,0.7,0.4,8,2,25,-936.5006932819022,40
0.4,0.7,0.4,8,3,0,-1391.9509075312722,40
0.4,0.7,0.4,8,3,1,-1391.9509075312722,40
0.4,0.7,0.4,8,3,2,-1391.9509075312722,40
0.4,0.7,0.4,8,3,3,-1391.9509075312722,40
0.4,0.7,0.4,8,3,4,-1391.9509075312722,40
0.4,0.7,0.4,8,3,5,-1391.9509075312722,40
0.4,0.7,0.4,8,3,6,-1391.9509075312722,40
0.4,0.7,0.4,8,3,7,-1391.9509075312722,40
0.4,0.7,0.4,8,3,8,-1391.9509075312722,40
0.4,0.7,0.4,8,3,9,-1391.9509075312722,40
0.4,0.7,0.4,8,3,10,-1391.9509075312722,40
0.4,0.7,0.4,8,3,11,-1391.9509075312722,40
0.4,0.7,0.4,8,3,12,-1391.9509075312722,40
0.4,0.7,0.4,8,3,13,-1391.9509075312722,40
0.4,0.7,0.4,8,3,14,-1391.9509075312722,40
0.4,0.7,0.4,8,3,15,-1391.9509075312722,40
0.4,0.7,0.4,8,3,16,-1391.9509075312722,40
0.4,0.7,0.4,8,3,17,-1391.9509075312722,40
0.4,0.7,0.4,8,3,18,-1391.9509075312722,40
0.4,0.7,0.4,8,3,19,-1391.9509075312722,40
0.4,0.7,0.4,8,3,20,-1391.9509075312722,40
0.4,0.7,0.4,8,3,21,-1391.9509075312722,40
0.4,0.7,0.4,8,3,22,-1391.9509075312722,40
0.4,0.7,0.4,8,3,23,-1391.9509075312722,40
0.4,0.7,0.4,8,3,24,-1391.9509075312722,40
0.4,0.7,0.4,8,3,25,-1391.9509075312722,40
0.4,0.7,0.4,8,4,0,-910.738597246427,40
0.4,0.7,0.4,8,4,1,-910.738597246427,40
0.4,0.7,0.4,8,4,2,-1262.260332388436,40
0.4,0.7,0.4,8,4,3,-932.7949455470255,40
0.4,0.7,0.4,8,4,4,-932.7949455470255,40
0.4,0.7,0.4,8,4,5,-932.7949455470255,40
0.4,0.7,0.4,8,4,6,-932.7949455470255,40
0.4,0.7,0.4,8,4,7,-1466.3925479635052,40
0.4,0.7,0.4,8,4,8,-1466.3925479635052,40
0.4,0.7,0.4,8,4,9,-1223.0488306051043,40
0.4,0.7,0.4,8,4,10,-1223.0488306051043,40
0.4,0.7,0.4,8,4,11,-815.7426219478448,40
0.4,0.7,0.4,8,4,12,-1223.0488306051043,40
0.4,0.7,0.4,8,4,13,-852.027106235704,40
0.4,0.7,0.4,8,4,14,-801.4468421907214,40
0.4,0.7,0.4,8,4,15,-801.4468421907214,40
0.4,0.7,0.4,8,4,16,-441.3944027268881,40
0.4,0.7,0.4,8,4,17,-502.6062679291683,40
0.4,0.7,0.4,8,4,18,-986.6251077315254,40
0.4,0.7,0.4,8,4,19,-370.6524905439942,40
0.4,0.7,0.4,8,4,20,-588.3051992562716,40
0.4,0.7,0.4,8,4,21,-467.62633096006215,40
0.4,0.7,0.4,8,4,22,-588.3051992562716,40
0.4,0.7,0.4,8,4,23,-466.69581432278557,40
0.4,0.7,0.4,8,4,24,-466.69581432278557,40
0.4,0.7,0.4,8,4,25,-373.5315961786149,40
0.4,0.9,0.4,8,0,0,-1459.5529829247064,40
0.4,0.9,0.4,8,0,1,-1459.5529829247064,40
0.4,0.9,0.4,8,0,2,-1501.9523658026847,40
0.4,0.9,0.4,8,0,3,-1459.5529829247064,40
0.4,0.9,0.4,8,0,4,-1459.5529829247064,40
0.4,0.9,0.4,8,0,5,-1543.5527599250709,40
0.4,0.9,0.4,8,0,6,-1391.9509075312722,40
0.4,0.9,0.4,8,0,7,-1543.5527599250709,40
0.4,0.9,0.4,8,0,8,-1163.0474143270728,40
0.4,0.9,0.4,8,0,9,-713.9724340532384,40
0.4,0.9,0.4,8,0,10,-754.7427560998343,40
0.4,0.9,0.4,8,0,11,-686.7756564397729,40
0.4,0.9,0.4,8,0,12,-686.7756564397729,40
0.4,0.9,0.4,8,0,13,-738.1397621216327,40
0.4,0.9,0.4,8,0,14,-686.7756564397729,40
0.4,0.9,0.4,8,0,15,-754.7427560998343,40
0.4,0.9,0.4,8,0,16,-703.888170666045,40
0.4,0.9,0.4,8,0,17,-703.888170666045,40
0.4,0.9,0.4,8,0,18,-686.7756564397729,40
0.4,0.9,0.4,8,0,19,-1322.0330961290717,40
0.4,0.9,0.4,8,0,20,-736.3795582070474,40
0.4,0.9,0.4,8,0,21,-686.7756564397729,40
0.4,0.9,0.4,8,0,22,-1449.294932642938,40
0.4,0.9,0.4,8,0,23,-765.883150201945,40
0.4,0.9,0.4,8,0,24,-795.3473835148585,40
0.4,0.9,0.4,8,0,25,-795.3473835148585,40
0.4,0.9,0.4,8,1,0,-2171.4380592637476,40
0.4,0.9,0.4,8,1,1,-916.8523980571903,40
0.4,0.9,0.4,8,1,2,-1019.584132419304,40
0.4,0.9,0.4,8,1,3,-916.8523980571903,40
0.4,0.9,0.4,8,1,4,-1018.9531067436142,40
0.4,0.9,0.4,8,1,5,-1019.584132419304,40
0.4,0.9,0.4,8,1,6,-1098.2782855425946,40
0.4,0.9,0.4,8,1,7,-1098.2782855425946,40
0.4,0.9,0.4,8,1,8,-2326.8039558012606,40
0.4,0.9,0.4,8,1,9,-1098.2782855425946,40
0.4,0.9,0.4,8,1,10,-1098.2782855425946,40
0.4,0.9,0.4,8,1,11,-1063.0060934129526,40
0.4,0.9,0.4,8,1,12,-1539.3558633107164,40
0.4,0.9,0.4,8,1,13,-1081.8777286049526,40
0.4,0.9,0.4,8,1,14,-1063.0060934129526,40
0.4,0.9,0.4,8,1,15,-1062.1644273254792,40
0.4,0.9,0.4,8,1,16,-982.5344252826349,40
0.4,0.9,0.4,8,1,17,-1116.6012523916265,40
0.4,0.9,0.4,8,1,18,-1072.1249000913922,40
0.4,0.9,0.4,8,1,19,-1116.6012523916265,40
0.4,0.9,0.4,8,1,20,-1116.6012523916265,40
0.4,0.9,0.4,8,1,21,-1116.6012523916265,40
0.4,0.9,0.4,8,1,22,-1929.9146208393136,40
0.4,0.9,0.4,8,1,23,-722.2232316098028,40
0.4,0.9,0.4,8,1,24,-1400.3902286055286,40
0.4,0.9,0.4,8,1,25,-692.5484336415208,40
0.4,0.9,0.4,8,2,0,-1391.9509075312722,40
0.4,0.9,0.4,8,2,1,-1391.9509075312722,40
0.4,0.9,0.4,8,2,2,-1002.1172555483561,40
0.4,0.9,0.4,8,2,3,-1391.9509075312722,40
0.4,0.9,0.4,8,2,4,-1153.7108914322039,40
0.4,0.9,0.4,8,2,5,-1045.1331722114633,40
0.4,0.9,0.4,8,2,6,-838.6256605265959,40
0.4,0.9,0.4,8,2,7,-1053.7141315696695,40
0.4,0.9,0.4,8,2,8,-1153.7108914322039,40
0.4,0.9,0.4,8,2,9,-1053.7141315696695,40
0.4,0.9,0.4,8,2,10,-1153.7108914322039,40
0.4,0.9,0.4,8,2,11,-1152.3730290701742,40
0.4,0.9,0.4,8,2,12,-1152.3730290701742,40
0.4,0.9,0.4,8,2,13,-789.6746055371103,40
0.4,0.9,0.4,8,2,14,-921.9830985220691,40
0.4,0.9,0.4,8,2,15,-921.9830985220691,40
0.4,0.9,0.4,8,2,16,-1133.9554360927527,40
0.4,0.9,0.4,8,2,17,-695.5963109967556,40
0.4,0.9,0.4,8,2,18,-1133.9554360927527,40
0.4,0.9,0.4,8,2,19,-656.8026371647227,40
0.4,0.9,0.4,8,2,20,-708.0526330426827,40
0.4,0.9,0.4,8,2,21,-708.0526330426827,40
